year,agency_code,asm_option,k2_feeder,subgroup,aaa_score,aaa_score_masking,awa_score,awa_score_masking,cgrs_score,cgrs_score_masking,elp_score,elp_score_masking,mcr_score,mcr_score_masking,scgs_score,scgs_score_masking,bi_score,bi_score_masking,ach_score,eg_status,eg_score,spg_score,spg_score_masking,spg_grade,spg_grade_masking,mags_score,mags_score_masking,ma_eg_status,ma_eg_score,ma_spg_score,ma_spg_grade,rdgs_score,rdgs_score_masking,rd_eg_status,rd_eg_score,rd_spg_score,rd_spg_grade,agency_level,designation_Type,name,category_code,lea_code,county,street_addr,street_addr2,city,state,zip,phone,grade_span,school_type,calendar_type,url,super_name,title_i,residing_district,esea,stem,purple_star
2025,180380,N,N,EDS,47,,,,,,,,,,62.8,,,,48.8,Met,73.2,54,,D,,,,,,,,,,,,,,SCH,P,Startown Elementary,E,180LEA,Catawba,4119 Startown Road,,Newton,NC,28658,828-464-1257,PK:06,Regular School,Traditional,https://startown.catawbaschools.net/,Mrs Jennifer Stodden,Y,,,,
2025,180380,N,N,HI7,44.4,,,,,,,,,,,,,,44.4,Met,79.6,51,,D,,,,,,,,,,,,,,SCH,P,Startown Elementary,E,180LEA,Catawba,4119 Startown Road,,Newton,NC,28658,828-464-1257,PK:06,Regular School,Traditional,https://startown.catawbaschools.net/,Mrs Jennifer Stodden,Y,,,,
2025,180380,N,N,SWD,14.6,,,,,,,,,,,,,,14.6,Met,77.4,27,,F,,,,,,,,,,,,,,SCH,P,Startown Elementary,E,180LEA,Catawba,4119 Startown Road,,Newton,NC,28658,828-464-1257,PK:06,Regular School,Traditional,https://startown.catawbaschools.net/,Mrs Jennifer Stodden,Y,,,,
2025,180380,N,N,WH7,62.6,,,,,,,,,,61.5,,,,62.5,Met,73,65,,C,,,,,,,,,,,,,,SCH,P,Startown Elementary,E,180LEA,Catawba,4119 Startown Road,,Newton,NC,28658,828-464-1257,PK:06,Regular School,Traditional,https://startown.catawbaschools.net/,Mrs Jennifer Stodden,Y,,,,
2025,180388,N,N,ALL,48.3,,,,,,35.8,,,,51.1,,,,47.3,Met,74.7,53,,D,,51.9,,Met,80.7,58,C,44.8,,Met,74.4,51,D,SCH,P,Webb A Murray Elementary,E,180LEA,Catawba,3901 Section House Road,,Hickory,NC,28601,828-256-2196,PK:06,Regular School,Traditional,https://murray.catawbaschools.net/,Ms Angela Garcia,Y,,,,
2025,180388,N,N,EDS,42.4,,,,,,30.6,,,,45.7,,,,41.3,Met,70.9,47,,D,,,,,,,,,,,,,,SCH,P,Webb A Murray Elementary,E,180LEA,Catawba,3901 Section House Road,,Hickory,NC,28601,828-256-2196,PK:06,Regular School,Traditional,https://murray.catawbaschools.net/,Ms Angela Garcia,Y,,,,
2025,180388,N,N,ELS,32.5,,,,,,35.8,,,,,,,,33.5,Met,75.3,42,,D,,,,,,,,,,,,,,SCH,P,Webb A Murray Elementary,E,180LEA,Catawba,3901 Section House Road,,Hickory,NC,28601,828-256-2196,PK:06,Regular School,Traditional,https://murray.catawbaschools.net/,Ms Angela Garcia,Y,,,,
2025,180388,N,N,HI7,42.3,,,,,,37.5,,,,,,,,41.3,Met,73.1,48,,D,,,,,,,,,,,,,,SCH,P,Webb A Murray Elementary,E,180LEA,Catawba,3901 Section House Road,,Hickory,NC,28601,828-256-2196,PK:06,Regular School,Traditional,https://murray.catawbaschools.net/,Ms Angela Garcia,Y,,,,
2025,180388,N,N,SWD,8.1,,,,,,,,,,,,,,8.1,,,8,,F,,,,,,,,,,,,,,SCH,P,Webb A Murray Elementary,E,180LEA,Catawba,3901 Section House Road,,Hickory,NC,28601,828-256-2196,PK:06,Regular School,Traditional,https://murray.catawbaschools.net/,Ms Angela Garcia,Y,,,,
2025,180388,N,N,WH7,62.9,,,,,,,,,,,,,,62.9,Met,80.7,66,,C,,,,,,,,,,,,,,SCH,P,Webb A Murray Elementary,E,180LEA,Catawba,3901 Section House Road,,Hickory,NC,28601,828-256-2196,PK:06,Regular School,Traditional,https://murray.catawbaschools.net/,Ms Angela Garcia,Y,,,,
2025,181312,N,N,ALL,47.2,,,,,,10.9,,,,57.6,,,,46.9,NotMet,57.5,49,,D,,43.1,,NotMet,57.3,46,D,51.4,,Met,77.3,57,C,SCH,P,Northview Middle,M,181LEA,Catawba,302 28th Avenue NE,,Hickory,NC,28601,828-327-6300,06:08,Regular School,Traditional,https://northview.hickoryschools.net/,Brandon Finger,Y,,,,
2025,181312,N,N,BL7,30.9,,,,,,,,,,,,,,30.9,NotMet,67.9,38,,F,,,,,,,,,,,,,,SCH,P,Northview Middle,M,181LEA,Catawba,302 28th Avenue NE,,Hickory,NC,28601,828-327-6300,06:08,Regular School,Traditional,https://northview.hickoryschools.net/,Brandon Finger,Y,,,,
2025,181312,N,N,EDS,37.6,,,,,,11.8,,,,45.3,,,,36.9,NotMet,64,42,,D,,,,,,,,,,,,,,SCH,P,Northview Middle,M,181LEA,Catawba,302 28th Avenue NE,,Hickory,NC,28601,828-327-6300,06:08,Regular School,Traditional,https://northview.hickoryschools.net/,Brandon Finger,Y,,,,
2025,181312,N,N,ELS,31.8,,,,,,10.9,,,,,,,,26.2,Exceeded,85.7,38,,F,,,,,,,,,,,,,,SCH,P,Northview Middle,M,181LEA,Catawba,302 28th Avenue NE,,Hickory,NC,28601,828-327-6300,06:08,Regular School,Traditional,https://northview.hickoryschools.net/,Brandon Finger,Y,,,,
2025,181312,N,N,HI7,36,,,,,,10.9,,,,48.4,,,,33.3,Met,81.3,43,,D,,,,,,,,,,,,,,SCH,P,Northview Middle,M,181LEA,Catawba,302 28th Avenue NE,,Hickory,NC,28601,828-327-6300,06:08,Regular School,Traditional,https://northview.hickoryschools.net/,Brandon Finger,Y,,,,
2025,181312,N,N,MU7,45.5,,,,,,,,,,,,,,45.5,NotMet,63.2,49,,D,,,,,,,,,,,,,,SCH,P,Northview Middle,M,181LEA,Catawba,302 28th Avenue NE,,Hickory,NC,28601,828-327-6300,06:08,Regular School,Traditional,https://northview.hickoryschools.net/,Brandon Finger,Y,,,,
2025,181312,N,N,SWD,10.8,,,,,,,,,,,,,,10.8,Met,80.9,25,,F,,,,,,,,,,,,,,SCH,P,Northview Middle,M,181LEA,Catawba,302 28th Avenue NE,,Hickory,NC,28601,828-327-6300,06:08,Regular School,Traditional,https://northview.hickoryschools.net/,Brandon Finger,Y,,,,
2025,181312,N,N,WH7,61.9,,,,,,,,,,76.6,,,,64.1,NotMet,56.7,63,,C,,,,,,,,,,,,,,SCH,P,Northview Middle,M,181LEA,Catawba,302 28th Avenue NE,,Hickory,NC,28601,828-327-6300,06:08,Regular School,Traditional,https://northview.hickoryschools.net/,Brandon Finger,Y,,,,
2025,181316,N,N,ALL,44.6,,,,,,14,,,,56.3,,,,44.4,Exceeded,88,53,,D,,46,,Exceeded,89,55,C,43.3,,Exceeded,85.2,52,D,SCH,P,Grandview Middle,M,181LEA,Catawba,451 Catawba Valley Boulevard S,,Hickory,NC,28602,828-328-2289,06:08,Regular School,Traditional,https://grandview.hickoryschools.net/,Jennifer Greene,Y,,,,
2025,181316,N,N,BL7,24.4,,,,,,,,,,,,,,24.4,Met,83.4,36,,F,,,,,,,,,,,,,,SCH,P,Grandview Middle,M,181LEA,Catawba,451 Catawba Valley Boulevard S,,Hickory,NC,28602,828-328-2289,06:08,Regular School,Traditional,https://grandview.hickoryschools.net/,Jennifer Greene,Y,,,,
2025,181316,N,N,EDS,34.2,,,,,,9.4,,,,48.1,,,,34.7,Exceeded,86.7,45,,D,,,,,,,,,,,,,,SCH,P,Grandview Middle,M,181LEA,Catawba,451 Catawba Valley Boulevard S,,Hickory,NC,28602,828-328-2289,06:08,Regular School,Traditional,https://grandview.hickoryschools.net/,Jennifer Greene,Y,,,,
2025,181316,N,N,ELS,25.8,,,,,,14,,,,,,,,22.5,Met,84.6,35,,F,,,,,,,,,,,,,,SCH,P,Grandview Middle,M,181LEA,Catawba,451 Catawba Valley Boulevard S,,Hickory,NC,28602,828-328-2289,06:08,Regular School,Traditional,https://grandview.hickoryschools.net/,Jennifer Greene,Y,,,,
2025,181316,N,N,HI7,39.6,,,,,,15.9,,,,48.8,,,,37.2,Met,84.8,47,,D,,,,,,,,,,,,,,SCH,P,Grandview Middle,M,181LEA,Catawba,451 Catawba Valley Boulevard S,,Hickory,NC,28602,828-328-2289,06:08,Regular School,Traditional,https://grandview.hickoryschools.net/,Jennifer Greene,Y,,,,
2025,181316,N,N,MU7,46.7,,,,,,,,,,,,,,46.7,,,47,,D,,,,,,,,,,,,,,SCH,P,Grandview Middle,M,181LEA,Catawba,451 Catawba Valley Boulevard S,,Hickory,NC,28602,828-328-2289,06:08,Regular School,Traditional,https://grandview.hickoryschools.net/,Jennifer Greene,Y,,,,
2025,181316,N,N,SWD,14.4,,,,,,,,,,,,,,14.4,Exceeded,90.4,30,,F,,,,,,,,,,,,,,SCH,P,Grandview Middle,M,181LEA,Catawba,451 Catawba Valley Boulevard S,,Hickory,NC,28602,828-328-2289,06:08,Regular School,Traditional,https://grandview.hickoryschools.net/,Jennifer Greene,Y,,,,
2025,181316,N,N,WH7,62.3,,,,,,,,,,78.8,,,,64.5,Met,83.4,68,,C,,,,,,,,,,,,,,SCH,P,Grandview Middle,M,181LEA,Catawba,451 Catawba Valley Boulevard S,,Hickory,NC,28602,828-328-2289,06:08,Regular School,Traditional,https://grandview.hickoryschools.net/,Jennifer Greene,Y,,,,
2025,181318,N,N,ALL,55.3,,78.3,,90.4,,,,95,1,,,47.4,,71.6,Met,75,72,,B,,,,,,,,,,,,,,SCH,P,Hickory Career & Arts Magnet High School,H,181LEA,Catawba,409 8th Avenue NE,,Hickory,NC,28601,828-328-6738,09:12,Regular School,Traditional,https://hickorycam.hickoryschools.net/,Robert Brown,,,,,
2025,181318,N,N,EDS,57.4,,,,,,,,,,,,,,57.4,Met,73.7,61,,C,,,,,,,,,,,,,,SCH,P,Hickory Career & Arts Magnet High School,H,181LEA,Catawba,409 8th Avenue NE,,Hickory,NC,28601,828-328-6738,09:12,Regular School,Traditional,https://hickorycam.hickoryschools.net/,Robert Brown,,,,,
2025,181318,N,N,WH7,56.9,,,,,,,,,,,,,,56.9,Met,75.7,61,,C,,,,,,,,,,,,,,SCH,P,Hickory Career & Arts Magnet High School,H,181LEA,Catawba,409 8th Avenue NE,,Hickory,NC,28601,828-328-6738,09:12,Regular School,Traditional,https://hickorycam.hickoryschools.net/,Robert Brown,,,,,
2025,181322,N,N,ALL,46,,39.7,,89.5,,8.8,,94.1,,,,24.4,,56.5,NotMet,69.9,59,,C,,,,,,,,,,,,,,SCH,P,Hickory High School,H,181LEA,Catawba,1234 3rd Street NE,,Hickory,NC,28601,828-322-5860,09:12,Regular School,Traditional,https://hickoryhigh.hickoryschools.net/,Wendi Craven,,,,,
2025,181322,N,N,BL7,26,,18.9,,84.9,,,,95,1,,,13,,44.9,Met,75.2,51,,D,,,,,,,,,,,,,,SCH,P,Hickory High School,H,181LEA,Catawba,1234 3rd Street NE,,Hickory,NC,28601,828-322-5860,09:12,Regular School,Traditional,https://hickoryhigh.hickoryschools.net/,Wendi Craven,,,,,
2025,181322,N,N,EDS,32.6,,24.5,,82.3,,,,91.8,,,,15.7,,46.2,NotMet,67,50,,D,,,,,,,,,,,,,,SCH,P,Hickory High School,H,181LEA,Catawba,1234 3rd Street NE,,Hickory,NC,28601,828-322-5860,09:12,Regular School,Traditional,https://hickoryhigh.hickoryschools.net/,Wendi Craven,,,,,
2025,181322,N,N,ELS,16.1,,17.1,,95,1,8.8,,87.5,,,,5,,36.9,Met,80.1,46,,D,,,,,,,,,,,,,,SCH,P,Hickory High School,H,181LEA,Catawba,1234 3rd Street NE,,Hickory,NC,28601,828-322-5860,09:12,Regular School,Traditional,https://hickoryhigh.hickoryschools.net/,Wendi Craven,,,,,
2025,181322,N,N,HI7,37.7,,27.4,,95,1,9.4,,91.5,,,,17.7,,48.9,Met,75.8,54,,D,,,,,,,,,,,,,,SCH,P,Hickory High School,H,181LEA,Catawba,1234 3rd Street NE,,Hickory,NC,28601,828-322-5860,09:12,Regular School,Traditional,https://hickoryhigh.hickoryschools.net/,Wendi Craven,,,,,
2025,181322,N,N,MU7,31.5,,,,75,,,,,,,,,,48.9,Met,75.8,54,,D,,,,,,,,,,,,,,SCH,P,Hickory High School,H,181LEA,Catawba,1234 3rd Street NE,,Hickory,NC,28601,828-322-5860,09:12,Regular School,Traditional,https://hickoryhigh.hickoryschools.net/,Wendi Craven,,,,,
2025,181322,N,N,SWD,16.1,,,,60.6,,,,,,,,,,31.6,Met,81.8,42,,D,,,,,,,,,,,,,,SCH,P,Hickory High School,H,181LEA,Catawba,1234 3rd Street NE,,Hickory,NC,28601,828-322-5860,09:12,Regular School,Traditional,https://hickoryhigh.hickoryschools.net/,Wendi Craven,,,,,
2025,181322,N,N,WH7,69.9,,56.8,,90.1,,,,95,1,,,43.4,,71.7,Met,76.4,73,,B,,,,,,,,,,,,,,SCH,P,Hickory High School,H,181LEA,Catawba,1234 3rd Street NE,,Hickory,NC,28601,828-322-5860,09:12,Regular School,Traditional,https://hickoryhigh.hickoryschools.net/,Wendi Craven,,,,,
2025,181326,N,N,ALL,58.6,,,,,,,,,,79.2,,,,61.8,NotMet,66.6,63,,C,,66.2,,NotMet,57,64,C,51.1,,Met,80,57,C,SCH,P,W M Jenkins Elementary,E,181LEA,Catawba,3750 N Center Street,,Hickory,NC,28601,828-327-3491,0K:05,Regular School,Traditional,https://jenkins.hickoryschools.net/,James Carter,Y,,,,
2025,181326,N,N,EDS,33.3,,,,,,,,,,,,,,33.3,NotMet,68.7,40,,D,,,,,,,,,,,,,,SCH,P,W M Jenkins Elementary,E,181LEA,Catawba,3750 N Center Street,,Hickory,NC,28601,828-327-3491,0K:05,Regular School,Traditional,https://jenkins.hickoryschools.net/,James Carter,Y,,,,
2025,181326,N,N,HI7,64.1,,,,,,,,,,,,,,64.1,Met,71.1,66,,C,,,,,,,,,,,,,,SCH,P,W M Jenkins Elementary,E,181LEA,Catawba,3750 N Center Street,,Hickory,NC,28601,828-327-3491,0K:05,Regular School,Traditional,https://jenkins.hickoryschools.net/,James Carter,Y,,,,
2025,181326,N,N,WH7,69.7,,,,,,,,,,,,,,69.7,Met,72.4,70,,B,,,,,,,,,,,,,,SCH,P,W M Jenkins Elementary,E,181LEA,Catawba,3750 N Center Street,,Hickory,NC,28601,828-327-3491,0K:05,Regular School,Traditional,https://jenkins.hickoryschools.net/,James Carter,Y,,,,
2025,181332,N,N,ALL,49.2,,,,,,55,,,,43,,,,48.7,Met,74.9,54,,D,,52.6,,NotMet,58.5,54,D,45.8,,Exceeded,87.8,54,D,SCH,P,Longview Elementary,E,181LEA,Catawba,737 12th Street SW,,Hickory,NC,28602,828-485-975,PK:05,Regular School,Traditional,https://longview.hickoryschools.net/,Darrin Foddrell,Y,,,,
2025,181332,N,N,AS7,63.3,,,,,,,,,,,,,,63.3,Met,70.9,65,,C,,,,,,,,,,,,,,SCH,P,Longview Elementary,E,181LEA,Catawba,737 12th Street SW,,Hickory,NC,28602,828-485-975,PK:05,Regular School,Traditional,https://longview.hickoryschools.net/,Darrin Foddrell,Y,,,,
2025,181332,N,N,BL7,30.3,,,,,,,,,,,,,,30.3,Met,73.1,39,,F,,,,,,,,,,,,,,SCH,P,Longview Elementary,E,181LEA,Catawba,737 12th Street SW,,Hickory,NC,28602,828-485-975,PK:05,Regular School,Traditional,https://longview.hickoryschools.net/,Darrin Foddrell,Y,,,,
2025,181332,N,N,EDS,43.8,,,,,,,,,,43.3,,,,43.7,Met,76.9,50,,D,,,,,,,,,,,,,,SCH,P,Longview Elementary,E,181LEA,Catawba,737 12th Street SW,,Hickory,NC,28602,828-485-975,PK:05,Regular School,Traditional,https://longview.hickoryschools.net/,Darrin Foddrell,Y,,,,
2025,181332,N,N,ELS,36.6,,,,,,55,,,,,,,,42.6,Met,76.6,49,,D,,,,,,,,,,,,,,SCH,P,Longview Elementary,E,181LEA,Catawba,737 12th Street SW,,Hickory,NC,28602,828-485-975,PK:05,Regular School,Traditional,https://longview.hickoryschools.net/,Darrin Foddrell,Y,,,,
2025,181332,N,N,HI7,47.8,,,,,,60,,,,,,,,50.3,Met,76.7,56,,C,,,,,,,,,,,,,,SCH,P,Longview Elementary,E,181LEA,Catawba,737 12th Street SW,,Hickory,NC,28602,828-485-975,PK:05,Regular School,Traditional,https://longview.hickoryschools.net/,Darrin Foddrell,Y,,,,
2025,181332,N,N,MU7,60,,,,,,,,,,,,,,60,,,60,,C,,,,,,,,,,,,,,SCH,P,Longview Elementary,E,181LEA,Catawba,737 12th Street SW,,Hickory,NC,28602,828-485-975,PK:05,Regular School,Traditional,https://longview.hickoryschools.net/,Darrin Foddrell,Y,,,,
2025,181332,N,N,SWD,22.2,,,,,,,,,,,,,,22.2,Met,80.9,34,,F,,,,,,,,,,,,,,SCH,P,Longview Elementary,E,181LEA,Catawba,737 12th Street SW,,Hickory,NC,28602,828-485-975,PK:05,Regular School,Traditional,https://longview.hickoryschools.net/,Darrin Foddrell,Y,,,,
2025,181332,N,N,WH7,58.3,,,,,,,,,,,,,,58.3,Met,80.7,63,,C,,,,,,,,,,,,,,SCH,P,Longview Elementary,E,181LEA,Catawba,737 12th Street SW,,Hickory,NC,28602,828-485-975,PK:05,Regular School,Traditional,https://longview.hickoryschools.net/,Darrin Foddrell,Y,,,,
2025,181336,N,N,ALL,70.1,,,,,,,,,,81.1,,,,71.6,Met,80.1,73,,B,,72.8,,Met,74.8,73,B,67.3,,Met,80.3,70,B,SCH,P,Oakwood Elementary,E,181LEA,Catawba,366 4th Street NW,,Hickory,NC,28601,828-322-1340,PK:05,Regular School,Traditional,https://oakwood.hickoryschools.net/,Kqisha Dagenhart,Y,,,,
2025,181336,N,N,EDS,54.4,,,,,,,,,,,,,,54.4,Met,78,59,,C,,,,,,,,,,,,,,SCH,P,Oakwood Elementary,E,181LEA,Catawba,366 4th Street NW,,Hickory,NC,28601,828-322-1340,PK:05,Regular School,Traditional,https://oakwood.hickoryschools.net/,Kqisha Dagenhart,Y,,,,
2025,181336,N,N,WH7,79.8,,,,,,,,,,,,,,79.8,Met,80.1,80,,B,,,,,,,,,,,,,,SCH,P,Oakwood Elementary,E,181LEA,Catawba,366 4th Street NW,,Hickory,NC,28601,828-322-1340,PK:05,Regular School,Traditional,https://oakwood.hickoryschools.net/,Kqisha Dagenhart,Y,,,,
2025,181342,N,Y,ALL,,,,,,,,,,,,,,,,,,54,,D,,,,,,,,,,,,,,SCH,P,Southwest Primary,E,181LEA,Catawba,1580 32nd Street SW,,Hickory,NC,28602,828-324-8884,PK:02,Regular School,Traditional,https://southwest.hickoryschools.net/,Mrs Erin Sigmon,Y,,,,
2025,181342,N,Y,AS7,,,,,,,,,,,,,,,,,,65,,C,,,,,,,,,,,,,,SCH,P,Southwest Primary,E,181LEA,Catawba,1580 32nd Street SW,,Hickory,NC,28602,828-324-8884,PK:02,Regular School,Traditional,https://southwest.hickoryschools.net/,Mrs Erin Sigmon,Y,,,,
2025,181342,N,Y,BL7,,,,,,,,,,,,,,,,,,39,,F,,,,,,,,,,,,,,SCH,P,Southwest Primary,E,181LEA,Catawba,1580 32nd Street SW,,Hickory,NC,28602,828-324-8884,PK:02,Regular School,Traditional,https://southwest.hickoryschools.net/,Mrs Erin Sigmon,Y,,,,
2025,181342,N,Y,EDS,,,,,,,,,,,,,,,,,,50,,D,,,,,,,,,,,,,,SCH,P,Southwest Primary,E,181LEA,Catawba,1580 32nd Street SW,,Hickory,NC,28602,828-324-8884,PK:02,Regular School,Traditional,https://southwest.hickoryschools.net/,Mrs Erin Sigmon,Y,,,,
2025,181342,N,Y,ELS,,,,,,,,,,,,,,,,,,49,,D,,,,,,,,,,,,,,SCH,P,Southwest Primary,E,181LEA,Catawba,1580 32nd Street SW,,Hickory,NC,28602,828-324-8884,PK:02,Regular School,Traditional,https://southwest.hickoryschools.net/,Mrs Erin Sigmon,Y,,,,
2025,181342,N,Y,HI7,,,,,,,,,,,,,,,,,,56,,C,,,,,,,,,,,,,,SCH,P,Southwest Primary,E,181LEA,Catawba,1580 32nd Street SW,,Hickory,NC,28602,828-324-8884,PK:02,Regular School,Traditional,https://southwest.hickoryschools.net/,Mrs Erin Sigmon,Y,,,,
2025,181342,N,Y,MU7,,,,,,,,,,,,,,,,,,60,,C,,,,,,,,,,,,,,SCH,P,Southwest Primary,E,181LEA,Catawba,1580 32nd Street SW,,Hickory,NC,28602,828-324-8884,PK:02,Regular School,Traditional,https://southwest.hickoryschools.net/,Mrs Erin Sigmon,Y,,,,
2025,181342,N,Y,SWD,,,,,,,,,,,,,,,,,,34,,F,,,,,,,,,,,,,,SCH,P,Southwest Primary,E,181LEA,Catawba,1580 32nd Street SW,,Hickory,NC,28602,828-324-8884,PK:02,Regular School,Traditional,https://southwest.hickoryschools.net/,Mrs Erin Sigmon,Y,,,,
2025,181342,N,Y,WH7,,,,,,,,,,,,,,,,,,63,,C,,,,,,,,,,,,,,SCH,P,Southwest Primary,E,181LEA,Catawba,1580 32nd Street SW,,Hickory,NC,28602,828-324-8884,PK:02,Regular School,Traditional,https://southwest.hickoryschools.net/,Mrs Erin Sigmon,Y,,,,
2025,181344,N,N,ALL,37.2,,,,,,53.7,,,,46.4,,,,39.6,NotMet,64.5,45,,D,,41.3,,Met,77.3,49,D,33.2,,NotMet,66.4,40,D,SCH,P,Viewmont Elementary,E,181LEA,Catawba,21 16th Avenue NW,,Hickory,NC,28601,828-324-7049,PK:05,Regular School,Traditional,https://viewmont.hickoryschools.net/,Ms Dyanne Sherrill,Y,,,,
2025,181344,N,N,BL7,21,,,,,,,,,,,,,,21,NotMet,59.6,29,,F,,,,,,,,,,,,,,SCH,P,Viewmont Elementary,E,181LEA,Catawba,21 16th Avenue NW,,Hickory,NC,28601,828-324-7049,PK:05,Regular School,Traditional,https://viewmont.hickoryschools.net/,Ms Dyanne Sherrill,Y,,,,
2025,181344,N,N,EDS,28.7,,,,,,51.6,,,,34,,,,31.1,NotMet,59.6,37,,F,,,,,,,,,,,,,,SCH,P,Viewmont Elementary,E,181LEA,Catawba,21 16th Avenue NW,,Hickory,NC,28601,828-324-7049,PK:05,Regular School,Traditional,https://viewmont.hickoryschools.net/,Ms Dyanne Sherrill,Y,,,,
2025,181344,N,N,ELS,30.4,,,,,,53.7,,,,,,,,37.6,Met,74.6,45,,D,,,,,,,,,,,,,,SCH,P,Viewmont Elementary,E,181LEA,Catawba,21 16th Avenue NW,,Hickory,NC,28601,828-324-7049,PK:05,Regular School,Traditional,https://viewmont.hickoryschools.net/,Ms Dyanne Sherrill,Y,,,,
2025,181344,N,N,HI7,38.6,,,,,,50,,,,,,,,40.9,Met,77.2,48,,D,,,,,,,,,,,,,,SCH,P,Viewmont Elementary,E,181LEA,Catawba,21 16th Avenue NW,,Hickory,NC,28601,828-324-7049,PK:05,Regular School,Traditional,https://viewmont.hickoryschools.net/,Ms Dyanne Sherrill,Y,,,,
2025,181344,N,N,MU7,27.9,,,,,,,,,,,,,,27.9,Met,75.9,38,,F,,,,,,,,,,,,,,SCH,P,Viewmont Elementary,E,181LEA,Catawba,21 16th Avenue NW,,Hickory,NC,28601,828-324-7049,PK:05,Regular School,Traditional,https://viewmont.hickoryschools.net/,Ms Dyanne Sherrill,Y,,,,
2025,181344,N,N,SWD,14.1,,,,,,,,,,,,,,14.1,Met,76.3,27,,F,,,,,,,,,,,,,,SCH,P,Viewmont Elementary,E,181LEA,Catawba,21 16th Avenue NW,,Hickory,NC,28601,828-324-7049,PK:05,Regular School,Traditional,https://viewmont.hickoryschools.net/,Ms Dyanne Sherrill,Y,,,,
2025,181344,N,N,WH7,48.6,,,,,,,,,,,,,,48.6,Met,78.5,55,,C,,,,,,,,,,,,,,SCH,P,Viewmont Elementary,E,181LEA,Catawba,21 16th Avenue NW,,Hickory,NC,28601,828-324-7049,PK:05,Regular School,Traditional,https://viewmont.hickoryschools.net/,Ms Dyanne Sherrill,Y,,,,
2025,182304,Y,N,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCH,P,Conover Special Education,A,182LEA,Catawba,108 7th Street Place SW,,Conover,NC,28613,828-464-9532,PK:12,Exceptional Childr,Traditional,http://con.newton-conover.org,Dr Harry Efird,,,,,
2025,182304,Y,N,AM7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCH,P,Conover Special Education,A,182LEA,Catawba,108 7th Street Place SW,,Conover,NC,28613,828-464-9532,PK:12,Exceptional Childr,Traditional,http://con.newton-conover.org,Dr Harry Efird,,,,,
2025,182304,Y,N,AS7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCH,P,Conover Special Education,A,182LEA,Catawba,108 7th Street Place SW,,Conover,NC,28613,828-464-9532,PK:12,Exceptional Childr,Traditional,http://con.newton-conover.org,Dr Harry Efird,,,,,
2025,182304,Y,N,BL7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCH,P,Conover Special Education,A,182LEA,Catawba,108 7th Street Place SW,,Conover,NC,28613,828-464-9532,PK:12,Exceptional Childr,Traditional,http://con.newton-conover.org,Dr Harry Efird,,,,,
2025,182304,Y,N,EDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCH,P,Conover Special Education,A,182LEA,Catawba,108 7th Street Place SW,,Conover,NC,28613,828-464-9532,PK:12,Exceptional Childr,Traditional,http://con.newton-conover.org,Dr Harry Efird,,,,,
2025,182304,Y,N,ELS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCH,P,Conover Special Education,A,182LEA,Catawba,108 7th Street Place SW,,Conover,NC,28613,828-464-9532,PK:12,Exceptional Childr,Traditional,http://con.newton-conover.org,Dr Harry Efird,,,,,
2025,182304,Y,N,HI7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCH,P,Conover Special Education,A,182LEA,Catawba,108 7th Street Place SW,,Conover,NC,28613,828-464-9532,PK:12,Exceptional Childr,Traditional,http://con.newton-conover.org,Dr Harry Efird,,,,,
2025,182304,Y,N,MU7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCH,P,Conover Special Education,A,182LEA,Catawba,108 7th Street Place SW,,Conover,NC,28613,828-464-9532,PK:12,Exceptional Childr,Traditional,http://con.newton-conover.org,Dr Harry Efird,,,,,
2025,182304,Y,N,SWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCH,P,Conover Special Education,A,182LEA,Catawba,108 7th Street Place SW,,Conover,NC,28613,828-464-9532,PK:12,Exceptional Childr,Traditional,http://con.newton-conover.org,Dr Harry Efird,,,,,
2025,182304,Y,N,WH7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCH,P,Conover Special Education,A,182LEA,Catawba,108 7th Street Place SW,,Conover,NC,28613,828-464-9532,PK:12,Exceptional Childr,Traditional,http://con.newton-conover.org,Dr Harry Efird,,,,,
2025,182316,N,N,ALL,46.2,,44.6,,93.2,,11.1,,86.4,,,,34.6,,57.4,NotMet,60.1,58,,C,,,,,,,,,,,,,,SCH,P,Newton-Conover High,H,182LEA,Catawba,338 W 15th Street,,Newton,NC,28658,828-465-920,09:12,Regular School,Traditional,http://nhs.newton-conover.org,Mr Chris Penley,,,,,
2025,182316,N,N,EDS,39.1,,33.7,,90.7,,,,79,,,,25.7,,51.1,NotMet,61.6,53,,D,,,,,,,,,,,,,,SCH,P,Newton-Conover High,H,182LEA,Catawba,338 W 15th Street,,Newton,NC,28658,828-465-920,09:12,Regular School,Traditional,http://nhs.newton-conover.org,Mr Chris Penley,,,,,
